"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun May 11 17:31:46 GMT 2025","Sun May 11 17:31:47 GMT 2025","699","","ui.GeolocationTests","","ui.GeolocationTests","openGeolocationTest","openGeolocationTest()",""
"passed","Sun May 11 17:31:45 GMT 2025","Sun May 11 17:31:46 GMT 2025","697","","ui.DropdownMenuTests","","ui.DropdownMenuTests","openDropdownMenuTest","openDropdownMenuTest()",""
"passed","Sun May 11 17:32:00 GMT 2025","Sun May 11 17:32:01 GMT 2025","1211","","ui.WebFormTests","","ui.WebFormTests","textAreaFieldClearTest","textAreaFieldClearTest()",""
"passed","Sun May 11 17:31:48 GMT 2025","Sun May 11 17:31:49 GMT 2025","719","","ui.IFrameTests","","ui.IFrameTests","openIFramesTest","openIFramesTest()",""
"passed","Sun May 11 17:32:03 GMT 2025","Sun May 11 17:32:04 GMT 2025","910","","ui.WebFormTests","","ui.WebFormTests","dropdownDataListTest","dropdownDataListTest(String) [2] New York",""
"passed","Sun May 11 17:32:09 GMT 2025","Sun May 11 17:32:10 GMT 2025","936","","ui.WebFormTests","","ui.WebFormTests","checkedCheckboxTest","checkedCheckboxTest()",""
"passed","Sun May 11 17:32:18 GMT 2025","Sun May 11 17:32:21 GMT 2025","3214","","ui.WebFormTests","","ui.WebFormTests","actionAPIMouseExampleRangeTest","actionAPIMouseExampleRangeTest()",""
"passed","Sun May 11 17:31:41 GMT 2025","Sun May 11 17:31:42 GMT 2025","715","","ui.DataTypesTests","","ui.DataTypesTests","openDataTypesTest","openDataTypesTest()",""
"passed","Sun May 11 17:31:44 GMT 2025","Sun May 11 17:31:45 GMT 2025","717","","ui.DrawingInCanvasTests","","ui.DrawingInCanvasTests","openDrawingInCanvasTest","openDrawingInCanvasTest()",""
"passed","Sun May 11 17:31:50 GMT 2025","Sun May 11 17:31:50 GMT 2025","658","","ui.LoadingImagesTests","","ui.LoadingImagesTests","openLoadingImagesTest","openLoadingImagesTest()",""
"passed","Sun May 11 17:32:27 GMT 2025","Sun May 11 17:32:27 GMT 2025","878","","ui.WebFormTests","","ui.WebFormTests","textInputTest","textInputTest()",""
"passed","Sun May 11 17:32:11 GMT 2025","Sun May 11 17:32:12 GMT 2025","975","","ui.WebFormTests","","ui.WebFormTests","dropdownSelectByVisibleTextTest","dropdownSelectByVisibleTextTest(String) [1] One",""
"passed","Sun May 11 17:31:49 GMT 2025","Sun May 11 17:31:50 GMT 2025","681","","ui.InfiniteScrollTests","","ui.InfiniteScrollTests","openInfiniteScrollTest","openInfiniteScrollTest()",""
"passed","Sun May 11 17:31:47 GMT 2025","Sun May 11 17:31:48 GMT 2025","783","","ui.GetUserMediaTests","","ui.GetUserMediaTests","openGetUserMediaTest","openGetUserMediaTest()",""
"passed","Sun May 11 17:31:55 GMT 2025","Sun May 11 17:31:55 GMT 2025","702","","ui.RandomCalculatorTests","","ui.RandomCalculatorTests","openRandomCalculatorTest","openRandomCalculatorTest()",""
"passed","Sun May 11 17:32:23 GMT 2025","Sun May 11 17:32:24 GMT 2025","973","","ui.WebFormTests","","ui.WebFormTests","dropdownSelectByValueTest","dropdownSelectByValueTest(String) [1] 1",""
"passed","Sun May 11 17:32:06 GMT 2025","Sun May 11 17:32:07 GMT 2025","893","","ui.WebFormTests","","ui.WebFormTests","disabledInputFieldTest","disabledInputFieldTest()",""
"passed","Sun May 11 17:31:37 GMT 2025","Sun May 11 17:31:40 GMT 2025","2213","","ui.ABTestingTests","","ui.ABTestingTests","openABTestingTest","openABTestingTest()",""
"passed","Sun May 11 17:31:50 GMT 2025","Sun May 11 17:31:51 GMT 2025","671","","ui.LoginFormTests","","ui.LoginFormTests","openLoginFormTest","openLoginFormTest()",""
"passed","Sun May 11 17:32:10 GMT 2025","Sun May 11 17:32:11 GMT 2025","978","","ui.WebFormTests","","ui.WebFormTests","datePickerTest","datePickerTest()",""
"passed","Sun May 11 17:32:05 GMT 2025","Sun May 11 17:32:06 GMT 2025","892","","ui.WebFormTests","","ui.WebFormTests","dropdownDataListTest","dropdownDataListTest(String) [4] Los Angeles",""
"passed","Sun May 11 17:31:52 GMT 2025","Sun May 11 17:31:53 GMT 2025","702","","ui.MouseOverTests","","ui.MouseOverTests","openMouseOverTest","openMouseOverTest()",""
"passed","Sun May 11 17:31:55 GMT 2025","Sun May 11 17:31:56 GMT 2025","650","","ui.ShadowDOMTests","","ui.ShadowDOMTests","openShadowDOMTest","openShadowDOMTest()",""
"passed","Sun May 11 17:32:13 GMT 2025","Sun May 11 17:32:14 GMT 2025","967","","ui.WebFormTests","","ui.WebFormTests","dropdownSelectByVisibleTextTest","dropdownSelectByVisibleTextTest(String) [3] Three",""
"passed","Sun May 11 17:32:02 GMT 2025","Sun May 11 17:32:03 GMT 2025","1002","","ui.WebFormTests","","ui.WebFormTests","dropdownDataListTest","dropdownDataListTest(String) [1] San Francisco",""
"passed","Sun May 11 17:32:06 GMT 2025","Sun May 11 17:32:06 GMT 2025","873","","ui.WebFormTests","","ui.WebFormTests","dropdownDataListTest","dropdownDataListTest(String) [5] Chicago",""
"passed","Sun May 11 17:31:48 GMT 2025","Sun May 11 17:31:48 GMT 2025","540","","ui.HomePageTests","","ui.HomePageTests","openHomePageTest","openHomePageTest()",""
"passed","Sun May 11 17:32:04 GMT 2025","Sun May 11 17:32:05 GMT 2025","921","","ui.WebFormTests","","ui.WebFormTests","dropdownDataListTest","dropdownDataListTest(String) [3] Seattle",""
